# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.580256435643564560e-03 1.709743457922741072e-14 1.580256435635973844e-03 1.202060673222149489e-11 3.243783019968304870e-11
1.590257425742574527e-03 8.326672684688674053e-14 1.590257425557517479e-03 1.283759765158265509e-10 5.234859212777109860e-10
1.600258415841584276e-03 5.995204332975845318e-14 1.600258415995092776e-03 1.171631680563223199e-10 5.073501618824138859e-10
1.610259405940594243e-03 2.842170943040400743e-14 1.610259405974368008e-03 6.440181721245608060e-12 6.440181721245608060e-12
1.620260396039604209e-03 2.442490654175344389e-15 1.620260396051786955e-03 1.774491664718880202e-11 2.454525471762281086e-11
1.630261386138614176e-03 8.881784197001252323e-16 1.630261386088793785e-03 6.223954684969612572e-11 1.875584132449148456e-10
1.640262376237623925e-03 3.863576125695544761e-14 1.640262376358059271e-03 9.993517124939899077e-11 3.475264520602650009e-10
1.650263366336633892e-03 7.993605777301127091e-15 1.650263366316462310e-03 3.445776997068605851e-11 1.567572738281342026e-10
1.660264356435643858e-03 5.528910662633279571e-14 1.660264356370344530e-03 1.172129060478255269e-11 2.855582437177872634e-11
1.670265346534653608e-03 5.151434834260726348e-14 1.670265346386479166e-03 1.160256335452913845e-10 4.741895764936998603e-10
1.680266336633663574e-03 5.151434834260726348e-14 1.680266336760549706e-03 8.970690856813234859e-11 3.256488412262115162e-10
1.690267326732673540e-03 8.704148513061227277e-14 1.690267326829530958e-03 1.162847595992388960e-11 2.723110625879598956e-11
1.700268316831683507e-03 2.486899575160350651e-14 1.700268316860764628e-03 5.319744644793900079e-12 3.308420204461981484e-11
1.710269306930693256e-03 4.218847493575594854e-15 1.710269306855138893e-03 8.353917557712975395e-11 3.112754498602043896e-10
1.720270297029703223e-03 9.592326932761352509e-14 1.720270297199011367e-03 8.556844122153961507e-11 4.232125760950111726e-10
1.730271287128713189e-03 3.419486915845482145e-14 1.730271287245788159e-03 9.582024063092831057e-11 4.295728217584837694e-10
1.740272277227722939e-03 5.773159728050814010e-15 1.740272277256149636e-03 2.596234338625436067e-11 2.596234338625436067e-11
1.750273267326732905e-03 8.615330671091214754e-14 1.750273267229651708e-03 1.254707449049874413e-11 2.369393570234024082e-11
1.760274257425742872e-03 5.107025913275720086e-14 1.760274257293303890e-03 9.241984955110638111e-11 4.507221262883831514e-10
1.770275247524752621e-03 1.554312234475219157e-14 1.770275247571895250e-03 3.573541462742468866e-11 1.065880717021627788e-10
1.780276237623762588e-03 4.973799150320701301e-14 1.780276237686617691e-03 1.464428578401566483e-11 2.038502699974742427e-11
1.790277227722772554e-03 7.149836278586008120e-14 1.790277227640579838e-03 1.217004275133604096e-11 2.246958175078361819e-11
1.800278217821782521e-03 6.794564910705958027e-14 1.800278217682915738e-03 7.876965746334008145e-11 3.870694875729441264e-10
1.810279207920792270e-03 5.861977570020826533e-14 1.810279208058318545e-03 8.719114319433174387e-11 3.920939128931877349e-10
1.820280198019802237e-03 3.064215547965432052e-14 1.820280198028267904e-03 2.452527070317955804e-11 2.452527070317955804e-11
1.830281188118812203e-03 2.708944180085381959e-14 1.830281188085258748e-03 7.168488025399710750e-12 7.168488025399710750e-12
1.840282178217821953e-03 2.353672812205331866e-14 1.840282178107610633e-03 9.439338199968005938e-11 4.222178162649470323e-10
1.850283168316831919e-03 6.972200594645983074e-14 1.850283168454591731e-03 7.389866496509966964e-11 3.657598668382888718e-10
1.860284158415841885e-03 1.243449787580175325e-14 1.860284158406333432e-03 2.379785257744515548e-11 1.200417543145704258e-10
1.870285148514851635e-03 4.352074256530613638e-14 1.870285148443340262e-03 2.986966229912013659e-11 1.250870518276769872e-10
1.880286138613861601e-03 1.088018564132653410e-14 1.880286138564279952e-03 4.142486353941876587e-11 1.042295139086490963e-10
1.890287128712871568e-03 2.176037128265306819e-14 1.890287128767376146e-03 3.492495181944832439e-11 1.281379446993469173e-10
1.900288118811881534e-03 2.442490654175344389e-14 1.900288118818593830e-03 1.880051669900240086e-11 1.110349590049963808e-10
1.910289108910891284e-03 2.753353101070388220e-14 1.910289108951968018e-03 1.442801433881868434e-11 1.599564924958940537e-11
1.920290099009901250e-03 5.639932965095795225e-14 1.920290098935684142e-03 1.862998644241997681e-11 1.862998644241997681e-11
1.930291089108911217e-03 5.329070518200751394e-14 1.930291089001112681e-03 5.633160604645581770e-11 2.351103756126349253e-10
1.940292079207920966e-03 7.549516567451064475e-15 1.940292079262828651e-03 4.892308780313214811e-11 2.258637721297418466e-10
1.950293069306930933e-03 1.820765760385256726e-14 1.950293069261199719e-03 2.832090117976804322e-11 1.158859674887935398e-10
1.960294059405940682e-03 4.329869796038110508e-14 1.960294059340395023e-03 2.248445873931359529e-11 2.248445873931359529e-11
1.970295049504950432e-03 3.996802888650563546e-14 1.970295049387171815e-03 7.907430266129722440e-11 3.650622026896144234e-10
1.980296039603960615e-03 9.103828801926283631e-15 1.980296039624906967e-03 3.028066686283636955e-11 1.152122841574509948e-10
1.990297029702970365e-03 2.176037128265306819e-14 1.990297029716980859e-03 7.696510095911435201e-12 7.696510095911435201e-12
2.000298019801980114e-03 3.086420008457935182e-14 2.000298019776636238e-03 5.617728504603292095e-12 5.617728504603292095e-12
2.010299009900990298e-03 2.797762022055394482e-14 2.010299009803873105e-03 6.865885637807878084e-11 3.433779927064506410e-10
2.020300000000000047e-03 5.773159728050814010e-14 2.020300000129537921e-03 7.127498591330549971e-11 3.160804951107820671e-10
2.030300990099009797e-03 5.773159728050814010e-15 2.030300990092381852e-03 1.181832409713479137e-11 1.511502034645673120e-11
2.040301980198019980e-03 4.640732242933154339e-14 2.040301980133385484e-03 1.804778548830654472e-11 9.805756207015292603e-11
2.050302970297029730e-03 1.598721155460225418e-14 2.050302970251216550e-03 2.887579064747569646e-11 8.169664944546184415e-11
2.060303960396039479e-03 1.376676550535194110e-14 2.060303960445430960e-03 3.429612149830063572e-11 1.127595794514490990e-10
2.070304950495049662e-03 1.643130076445231680e-14 2.070304950498869090e-03 1.198929844292706548e-11 1.391331494460246176e-11
2.080305940594059412e-03 1.909583602355269250e-14 2.080305940628690564e-03 1.498934310006916348e-11 9.195133543471456505e-11
2.090306930693069162e-03 4.662936703425657470e-15 2.090306930620844383e-03 6.472467006801707612e-11 3.188163066880633778e-10
2.100307920792079345e-03 5.062616992290713824e-14 2.100307920899435743e-03 5.391775914631580235e-11 2.049240777068916941e-10
2.110308910891089094e-03 8.881784197001252323e-16 2.110308910935554394e-03 4.121547547697446134e-11 1.907940472278824018e-10
2.120309900990099278e-03 2.930988785010413267e-14 2.120309901045391854e-03 2.433475643215388118e-11 9.842038295460042718e-11
2.130310891089109027e-03 4.596323321948148077e-14 2.130310891020670283e-03 2.106692598147219542e-11 2.106692598147219542e-11
2.140311881188118777e-03 4.285460875053104246e-14 2.140311881070111610e-03 6.995470869242126355e-11 3.123119540759944357e-10
2.150312871287128960e-03 3.730349362740525976e-14 2.150312871399329140e-03 6.985967360151335015e-11 2.859570358282326197e-10
2.160313861386138710e-03 1.421085471520200372e-14 2.160313861387930245e-03 1.125854964811878745e-11 1.125854964811878745e-11
2.170314851485148459e-03 3.441691376337985275e-14 2.170314851449806071e-03 8.200107259881406208e-13 8.200107259881406208e-13
2.180315841584158643e-03 3.175237850427947706e-14 2.180315841481483830e-03 6.481060133012306324e-11 2.983560065672463679e-10
2.190316831683168392e-03 4.707345624410663731e-14 2.190316831788940988e-03 5.336353581242292421e-11 2.616391547860530409e-10
2.200317821782178142e-03 8.881784197001252323e-16 2.200317821761554882e-03 1.815769756774443522e-11 8.695333342245703534e-11
2.210318811881188325e-03 1.776356839400250465e-15 2.210318811906031300e-03 2.117239716881158529e-11 8.934675221894394781e-11
2.220319801980198075e-03 2.065014825802791165e-14 2.220319801921277758e-03 3.431077644222568779e-11 1.694340223679091650e-10
2.230320792079207824e-03 5.684341886080801487e-14 2.230320792206530456e-03 6.344214042997009528e-11 2.643134600077701180e-10
2.240321782178218007e-03 9.325873406851314940e-15 2.240321782163601227e-03 2.146127719981905102e-11 8.782197191692375782e-11
2.250322772277227757e-03 1.199040866595169064e-14 2.250322772290314077e-03 8.406608742461685324e-13 2.108335728223664773e-11
2.260323762376237507e-03 3.463895836830488406e-14 2.260323762289129235e-03 4.632583205932405690e-11 2.418998334974276077e-10
2.270324752475247690e-03 4.130029651605582330e-14 2.270324752553509740e-03 3.272315751701171394e-11 1.619593348323178361e-10
2.280325742574257439e-03 1.953992523340275511e-14 2.280325742593625193e-03 1.800781745942003909e-13 2.117062081197218504e-11
2.290326732673267623e-03 2.176037128265306819e-14 2.290326732701686296e-03 6.034728272652500891e-12 1.513011937959163333e-11
